img_file,img_nfi,d0,d1,d2,d3,d4,soft_label
cone_luz_sem_grafeno_n2_(11.6964_+_10.5i).jpg,10.5,0.08333333333333333,0.08333333333333333,0.5277777777777778,0.2361111111111111,0.06944444444444445,2
cone_luz_sem_grafeno_n2_(11.6964_+_10.6i).jpg,10.6,0.07692307692307693,0.06993006993006994,0.5454545454545454,0.23076923076923078,0.07692307692307693,2
cone_luz_sem_grafeno_n2_(11.6964_+_10.7i).jpg,10.7,0.06993006993006994,0.06993006993006994,0.5524475524475524,0.21678321678321677,0.09090909090909091,2
cone_luz_sem_grafeno_n2_(11.6964_+_10.8i).jpg,10.8,0.06338028169014084,0.08450704225352113,0.5352112676056338,0.22535211267605634,0.09154929577464789,2
cone_luz_sem_grafeno_n2_(11.6964_+_10.9i).jpg,10.9,0.06382978723404255,0.07092198581560284,0.5460992907801419,0.2198581560283688,0.09929078014184398,2
cone_luz_sem_grafeno_n2_(11.6964_+_100.1i).jpg,100.1,0.05673758865248227,0.09929078014184398,0.5390070921985816,0.22695035460992907,0.07801418439716312,2
cone_luz_sem_grafeno_n2_(11.6964_+_100.2i).jpg,100.2,0.09285714285714286,0.07857142857142857,0.55,0.21428571428571427,0.06428571428571428,2
cone_luz_sem_grafeno_n2_(11.6964_+_100.3i).jpg,100.3,0.37,0.2,0.03,0.15,0.25,0
cone_luz_sem_grafeno_n2_(11.6964_+_100.4i).jpg,100.4,0.3673469387755102,0.21428571428571427,0.061224489795918366,0.08163265306122448,0.2755102040816326,0
cone_luz_sem_grafeno_n2_(11.6964_+_100.5i).jpg,100.5,0.37755102040816324,0.21428571428571427,0.05102040816326531,0.10204081632653061,0.25510204081632654,0
cone_luz_sem_grafeno_n2_(11.6964_+_100.6i).jpg,100.6,0.37373737373737376,0.21212121212121213,0.06060606060606061,0.09090909090909091,0.26262626262626265,0
cone_luz_sem_grafeno_n2_(11.6964_+_100.7i).jpg,100.7,0.3838383838383838,0.23232323232323232,0.020202020202020204,0.10101010101010101,0.26262626262626265,0
cone_luz_sem_grafeno_n2_(11.6964_+_100.8i).jpg,100.8,0.37373737373737376,0.24242424242424243,0.030303030303030304,0.09090909090909091,0.26262626262626265,0
cone_luz_sem_grafeno_n2_(11.6964_+_100.9i).jpg,100.9,0.3469387755102041,0.22448979591836735,0.07142857142857142,0.11224489795918367,0.24489795918367346,0
cone_luz_sem_grafeno_n2_(11.6964_+_100i).jpg,100.0,0.38,0.2,0.09,0.11,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.1i).jpg,101.1,0.37,0.2,0.07,0.11,0.25,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.2i).jpg,101.2,0.38613861386138615,0.2376237623762376,0.039603960396039604,0.07920792079207921,0.25742574257425743,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.3i).jpg,101.3,0.38,0.24,0.06,0.1,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.4i).jpg,101.4,0.3434343434343434,0.24242424242424243,0.0707070707070707,0.09090909090909091,0.25252525252525254,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.5i).jpg,101.5,0.336734693877551,0.21428571428571427,0.08163265306122448,0.09183673469387756,0.2755102040816326,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.6i).jpg,101.6,0.3673469387755102,0.20408163265306123,0.07142857142857142,0.10204081632653061,0.25510204081632654,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.7i).jpg,101.7,0.3469387755102041,0.23469387755102042,0.08163265306122448,0.12244897959183673,0.21428571428571427,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.8i).jpg,101.8,0.3673469387755102,0.21428571428571427,0.07142857142857142,0.12244897959183673,0.22448979591836735,0
cone_luz_sem_grafeno_n2_(11.6964_+_101.9i).jpg,101.9,0.41836734693877553,0.19387755102040816,0.061224489795918366,0.10204081632653061,0.22448979591836735,0
cone_luz_sem_grafeno_n2_(11.6964_+_101i).jpg,101.0,0.3939393939393939,0.20202020202020202,0.06060606060606061,0.1111111111111111,0.23232323232323232,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.1i).jpg,102.1,0.40404040404040403,0.1919191919191919,0.09090909090909091,0.10101010101010101,0.21212121212121213,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.2i).jpg,102.2,0.37373737373737376,0.21212121212121213,0.09090909090909091,0.10101010101010101,0.2222222222222222,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.3i).jpg,102.3,0.36363636363636365,0.21212121212121213,0.08080808080808081,0.1111111111111111,0.23232323232323232,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.4i).jpg,102.4,0.3434343434343434,0.23232323232323232,0.08080808080808081,0.1111111111111111,0.23232323232323232,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.5i).jpg,102.5,0.36363636363636365,0.2222222222222222,0.050505050505050504,0.12121212121212122,0.24242424242424243,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.6i).jpg,102.6,0.35,0.22,0.07,0.12,0.24,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.7i).jpg,102.7,0.39,0.2,0.05,0.09,0.27,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.8i).jpg,102.8,0.38,0.2,0.08,0.11,0.23,0
cone_luz_sem_grafeno_n2_(11.6964_+_102.9i).jpg,102.9,0.37254901960784315,0.19607843137254902,0.08823529411764706,0.09803921568627451,0.24509803921568626,0
cone_luz_sem_grafeno_n2_(11.6964_+_102i).jpg,102.0,0.40594059405940597,0.1485148514851485,0.0891089108910891,0.09900990099009901,0.25742574257425743,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.1i).jpg,103.1,0.38235294117647056,0.16666666666666666,0.11764705882352941,0.0784313725490196,0.2549019607843137,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.2i).jpg,103.2,0.3627450980392157,0.18627450980392157,0.11764705882352941,0.09803921568627451,0.23529411764705882,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.3i).jpg,103.3,0.39215686274509803,0.17647058823529413,0.09803921568627451,0.08823529411764706,0.24509803921568626,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.4i).jpg,103.4,0.4215686274509804,0.1568627450980392,0.06862745098039216,0.10784313725490197,0.24509803921568626,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.5i).jpg,103.5,0.42,0.18,0.07,0.11,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.6i).jpg,103.6,0.39,0.22,0.09,0.1,0.2,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.7i).jpg,103.7,0.37,0.19,0.09,0.1,0.25,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.8i).jpg,103.8,0.34,0.22,0.08,0.09,0.27,0
cone_luz_sem_grafeno_n2_(11.6964_+_103.9i).jpg,103.9,0.37,0.22,0.11,0.08,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_103i).jpg,103.0,0.37,0.24,0.09,0.11,0.19,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.1i).jpg,104.1,0.37623762376237624,0.22772277227722773,0.07920792079207921,0.10891089108910891,0.2079207920792079,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.2i).jpg,104.2,0.4019607843137255,0.20588235294117646,0.06862745098039216,0.11764705882352941,0.20588235294117646,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.3i).jpg,104.3,0.37623762376237624,0.19801980198019803,0.07920792079207921,0.10891089108910891,0.2376237623762376,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.4i).jpg,104.4,0.36633663366336633,0.18811881188118812,0.1188118811881188,0.1188118811881188,0.2079207920792079,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.5i).jpg,104.5,0.37254901960784315,0.20588235294117646,0.08823529411764706,0.13725490196078433,0.19607843137254902,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.6i).jpg,104.6,0.37254901960784315,0.21568627450980393,0.049019607843137254,0.09803921568627451,0.2647058823529412,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.7i).jpg,104.7,0.36633663366336633,0.24752475247524752,0.0594059405940594,0.07920792079207921,0.24752475247524752,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.8i).jpg,104.8,0.38613861386138615,0.2079207920792079,0.04950495049504951,0.09900990099009901,0.25742574257425743,0
cone_luz_sem_grafeno_n2_(11.6964_+_104.9i).jpg,104.9,0.38613861386138615,0.21782178217821782,0.06930693069306931,0.09900990099009901,0.22772277227722773,0
cone_luz_sem_grafeno_n2_(11.6964_+_104i).jpg,104.0,0.3564356435643564,0.22772277227722773,0.07920792079207921,0.07920792079207921,0.25742574257425743,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.1i).jpg,105.1,0.4,0.2,0.09,0.1,0.21,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.2i).jpg,105.2,0.39603960396039606,0.18811881188118812,0.0891089108910891,0.1188118811881188,0.2079207920792079,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.3i).jpg,105.3,0.41,0.17,0.08,0.14,0.2,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.4i).jpg,105.4,0.4,0.19,0.11,0.09,0.21,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.5i).jpg,105.5,0.43564356435643564,0.1782178217821782,0.0891089108910891,0.0891089108910891,0.2079207920792079,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.6i).jpg,105.6,0.43564356435643564,0.16831683168316833,0.09900990099009901,0.06930693069306931,0.22772277227722773,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.7i).jpg,105.7,0.4,0.22,0.04,0.12,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.8i).jpg,105.8,0.4,0.24,0.04,0.12,0.2,0
cone_luz_sem_grafeno_n2_(11.6964_+_105.9i).jpg,105.9,0.41,0.21,0.06,0.13,0.19,0
cone_luz_sem_grafeno_n2_(11.6964_+_105i).jpg,105.0,0.39,0.22,0.06,0.11,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.1i).jpg,106.1,0.40594059405940597,0.2079207920792079,0.039603960396039604,0.09900990099009901,0.24752475247524752,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.2i).jpg,106.2,0.37623762376237624,0.2376237623762376,0.039603960396039604,0.07920792079207921,0.26732673267326734,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.3i).jpg,106.3,0.3564356435643564,0.25742574257425743,0.0891089108910891,0.06930693069306931,0.22772277227722773,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.4i).jpg,106.4,0.3564356435643564,0.22772277227722773,0.09900990099009901,0.0891089108910891,0.22772277227722773,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.5i).jpg,106.5,0.38,0.22,0.06,0.08,0.26,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.6i).jpg,106.6,0.40594059405940597,0.19801980198019803,0.04950495049504951,0.09900990099009901,0.24752475247524752,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.7i).jpg,106.7,0.38613861386138615,0.2079207920792079,0.0594059405940594,0.1188118811881188,0.22772277227722773,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.8i).jpg,106.8,0.4019607843137255,0.19607843137254902,0.0784313725490196,0.08823529411764706,0.23529411764705882,0
cone_luz_sem_grafeno_n2_(11.6964_+_106.9i).jpg,106.9,0.39603960396039606,0.2079207920792079,0.07920792079207921,0.07920792079207921,0.2376237623762376,0
cone_luz_sem_grafeno_n2_(11.6964_+_106i).jpg,106.0,0.36633663366336633,0.21782178217821782,0.09900990099009901,0.07920792079207921,0.2376237623762376,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.1i).jpg,107.1,0.38613861386138615,0.19801980198019803,0.0891089108910891,0.07920792079207921,0.24752475247524752,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.2i).jpg,107.2,0.4019607843137255,0.18627450980392157,0.0784313725490196,0.0784313725490196,0.2549019607843137,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.3i).jpg,107.3,0.38235294117647056,0.21568627450980393,0.06862745098039216,0.06862745098039216,0.2647058823529412,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.4i).jpg,107.4,0.4019607843137255,0.21568627450980393,0.06862745098039216,0.0784313725490196,0.23529411764705882,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.5i).jpg,107.5,0.38235294117647056,0.22549019607843138,0.0784313725490196,0.0784313725490196,0.23529411764705882,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.6i).jpg,107.6,0.36,0.2,0.12,0.12,0.2,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.7i).jpg,107.7,0.42,0.15,0.11,0.12,0.2,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.8i).jpg,107.8,0.4158415841584158,0.1485148514851485,0.13861386138613863,0.06930693069306931,0.22772277227722773,0
cone_luz_sem_grafeno_n2_(11.6964_+_107.9i).jpg,107.9,0.4,0.19,0.09,0.12,0.2,0
cone_luz_sem_grafeno_n2_(11.6964_+_107i).jpg,107.0,0.3877551020408163,0.21428571428571427,0.07142857142857142,0.1326530612244898,0.19387755102040816,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.1i).jpg,108.1,0.3877551020408163,0.22448979591836735,0.05102040816326531,0.10204081632653061,0.23469387755102042,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.2i).jpg,108.2,0.3877551020408163,0.24489795918367346,0.061224489795918366,0.08163265306122448,0.22448979591836735,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.3i).jpg,108.3,0.3673469387755102,0.2653061224489796,0.08163265306122448,0.07142857142857142,0.21428571428571427,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.4i).jpg,108.4,0.3979591836734694,0.1836734693877551,0.10204081632653061,0.12244897959183673,0.19387755102040816,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.5i).jpg,108.5,0.3838383838383838,0.20202020202020202,0.0707070707070707,0.13131313131313133,0.21212121212121213,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.6i).jpg,108.6,0.40816326530612246,0.20408163265306123,0.08163265306122448,0.08163265306122448,0.22448979591836735,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.7i).jpg,108.7,0.41414141414141414,0.20202020202020202,0.08080808080808081,0.10101010101010101,0.20202020202020202,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.8i).jpg,108.8,0.3939393939393939,0.20202020202020202,0.09090909090909091,0.1111111111111111,0.20202020202020202,0
cone_luz_sem_grafeno_n2_(11.6964_+_108.9i).jpg,108.9,0.40404040404040403,0.20202020202020202,0.08080808080808081,0.08080808080808081,0.23232323232323232,0
cone_luz_sem_grafeno_n2_(11.6964_+_108i).jpg,108.0,0.41414141414141414,0.18181818181818182,0.0707070707070707,0.1111111111111111,0.2222222222222222,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.1i).jpg,109.1,0.37755102040816324,0.1836734693877551,0.1326530612244898,0.07142857142857142,0.23469387755102042,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.2i).jpg,109.2,0.3877551020408163,0.1836734693877551,0.1326530612244898,0.09183673469387756,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.3i).jpg,109.3,0.3979591836734694,0.20408163265306123,0.09183673469387756,0.08163265306122448,0.22448979591836735,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.4i).jpg,109.4,0.41414141414141414,0.1919191919191919,0.06060606060606061,0.12121212121212122,0.21212121212121213,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.5i).jpg,109.5,0.42,0.18,0.06,0.12,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.6i).jpg,109.6,0.44,0.17,0.09,0.06,0.24,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.7i).jpg,109.7,0.43,0.18,0.09,0.1,0.2,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.8i).jpg,109.8,0.41,0.18,0.12,0.07,0.22,0
cone_luz_sem_grafeno_n2_(11.6964_+_109.9i).jpg,109.9,0.42574257425742573,0.19801980198019803,0.0891089108910891,0.07920792079207921,0.2079207920792079,0
cone_luz_sem_grafeno_n2_(11.6964_+_109i).jpg,109.0,0.44554455445544555,0.1782178217821782,0.07920792079207921,0.0891089108910891,0.2079207920792079,0
cone_luz_sem_grafeno_n2_(11.6964_+_10i).jpg,10.0,0.42574257425742573,0.1782178217821782,0.07920792079207921,0.12871287128712872,0.18811881188118812,0
cone_luz_sem_grafeno_n2_(11.6964_+_11.1i).jpg,11.1,0.43564356435643564,0.1782178217821782,0.07920792079207921,0.12871287128712872,0.1782178217821782,0
cone_luz_sem_grafeno_n2_(11.6964_+_11.2i).jpg,11.2,0.09352517985611511,0.07913669064748201,0.5539568345323741,0.22302158273381295,0.050359712230215826,2
cone_luz_sem_grafeno_n2_(11.6964_+_11.3i).jpg,11.3,0.10144927536231885,0.06521739130434782,0.5362318840579711,0.2318840579710145,0.06521739130434782,2
cone_luz_sem_grafeno_n2_(11.6964_+_11.4i).jpg,11.4,0.07913669064748201,0.08633093525179857,0.5251798561151079,0.23741007194244604,0.07194244604316546,2
cone_luz_sem_grafeno_n2_(11.6964_+_11.5i).jpg,11.5,0.09352517985611511,0.07913669064748201,0.48201438848920863,0.2446043165467626,0.10071942446043165,2
cone_luz_sem_grafeno_n2_(11.6964_+_11.6i).jpg,11.6,0.07913669064748201,0.07913669064748201,0.460431654676259,0.26618705035971224,0.11510791366906475,2
cone_luz_sem_grafeno_n2_(11.6964_+_11.7i).jpg,11.7,0.09285714285714286,0.07142857142857142,0.4714285714285714,0.2785714285714286,0.08571428571428572,2
cone_luz_sem_grafeno_n2_(11.6964_+_11.8i).jpg,11.8,0.09352517985611511,0.05755395683453238,0.460431654676259,0.28776978417266186,0.10071942446043165,2
cone_luz_sem_grafeno_n2_(11.6964_+_11.9i).jpg,11.9,0.07913669064748201,0.07913669064748201,0.4748201438848921,0.2805755395683453,0.08633093525179857,2
cone_luz_sem_grafeno_n2_(11.6964_+_110.1i).jpg,110.1,0.07971014492753623,0.06521739130434782,0.4855072463768116,0.2898550724637681,0.07971014492753623,2
cone_luz_sem_grafeno_n2_(11.6964_+_110.2i).jpg,110.2,0.09420289855072464,0.07246376811594203,0.463768115942029,0.2971014492753623,0.07246376811594203,2
cone_luz_sem_grafeno_n2_(11.6964_+_110.3i).jpg,110.3,0.42574257425742573,0.18811881188118812,0.07920792079207921,0.10891089108910891,0.19801980198019803,0
cone_luz_sem_grafeno_n2_(11.6964_+_110.4i).jpg,110.4,0.41414141414141414,0.20202020202020202,0.12121212121212122,0.09090909090909091,0.1717171717171717,0
cone_luz_sem_grafeno_n2_(11.6964_+_110.5i).jpg,110.5,0.3877551020408163,0.20408163265306123,0.08163265306122448,0.12244897959183673,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_110.6i).jpg,110.6,0.3673469387755102,0.23469387755102042,0.10204081632653061,0.09183673469387756,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_110.7i).jpg,110.7,0.35714285714285715,0.22448979591836735,0.14285714285714285,0.07142857142857142,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_110.8i).jpg,110.8,0.35714285714285715,0.1836734693877551,0.15306122448979592,0.10204081632653061,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_110.9i).jpg,110.9,0.35714285714285715,0.16326530612244897,0.15306122448979592,0.16326530612244897,0.16326530612244897,0
cone_luz_sem_grafeno_n2_(11.6964_+_110i).jpg,110.0,0.3673469387755102,0.20408163265306123,0.10204081632653061,0.12244897959183673,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.1i).jpg,111.1,0.3673469387755102,0.22448979591836735,0.12244897959183673,0.09183673469387756,0.19387755102040816,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.2i).jpg,111.2,0.375,0.20833333333333334,0.11458333333333333,0.14583333333333334,0.15625,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.3i).jpg,111.3,0.3838383838383838,0.1717171717171717,0.13131313131313133,0.13131313131313133,0.18181818181818182,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.4i).jpg,111.4,0.3939393939393939,0.1919191919191919,0.09090909090909091,0.10101010101010101,0.2222222222222222,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.5i).jpg,111.5,0.3939393939393939,0.18181818181818182,0.08080808080808081,0.08080808080808081,0.26262626262626265,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.6i).jpg,111.6,0.37373737373737376,0.2222222222222222,0.1111111111111111,0.09090909090909091,0.20202020202020202,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.7i).jpg,111.7,0.37755102040816324,0.21428571428571427,0.11224489795918367,0.09183673469387756,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.8i).jpg,111.8,0.3979591836734694,0.23469387755102042,0.08163265306122448,0.12244897959183673,0.16326530612244897,0
cone_luz_sem_grafeno_n2_(11.6964_+_111.9i).jpg,111.9,0.38144329896907214,0.20618556701030927,0.1134020618556701,0.1134020618556701,0.18556701030927836,0
cone_luz_sem_grafeno_n2_(11.6964_+_111i).jpg,111.0,0.422680412371134,0.18556701030927836,0.09278350515463918,0.1134020618556701,0.18556701030927836,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.1i).jpg,112.1,0.3917525773195876,0.20618556701030927,0.09278350515463918,0.08247422680412371,0.2268041237113402,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.2i).jpg,112.2,0.40625,0.20833333333333334,0.08333333333333333,0.10416666666666667,0.19791666666666666,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.3i).jpg,112.3,0.4166666666666667,0.20833333333333334,0.0625,0.125,0.1875,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.4i).jpg,112.4,0.3958333333333333,0.21875,0.052083333333333336,0.08333333333333333,0.25,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.5i).jpg,112.5,0.4166666666666667,0.21875,0.0625,0.08333333333333333,0.21875,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.6i).jpg,112.6,0.4166666666666667,0.21875,0.052083333333333336,0.09375,0.21875,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.7i).jpg,112.7,0.422680412371134,0.1958762886597938,0.07216494845360824,0.07216494845360824,0.23711340206185566,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.8i).jpg,112.8,0.40816326530612246,0.19387755102040816,0.07142857142857142,0.061224489795918366,0.2653061224489796,0
cone_luz_sem_grafeno_n2_(11.6964_+_112.9i).jpg,112.9,0.40404040404040403,0.20202020202020202,0.09090909090909091,0.050505050505050504,0.25252525252525254,0
cone_luz_sem_grafeno_n2_(11.6964_+_112i).jpg,112.0,0.3877551020408163,0.21428571428571427,0.09183673469387756,0.09183673469387756,0.21428571428571427,0
cone_luz_sem_grafeno_n2_(11.6964_+_113.1i).jpg,113.1,0.3877551020408163,0.20408163265306123,0.07142857142857142,0.10204081632653061,0.23469387755102042,0
cone_luz_sem_grafeno_n2_(11.6964_+_113.2i).jpg,113.2,0.40816326530612246,0.19387755102040816,0.11224489795918367,0.08163265306122448,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_113.3i).jpg,113.3,0.3979591836734694,0.20408163265306123,0.11224489795918367,0.08163265306122448,0.20408163265306123,0
cone_luz_sem_grafeno_n2_(11.6964_+_113.4i).jpg,113.4,0.3979591836734694,0.19387755102040816,0.1326530612244898,0.061224489795918366,0.21428571428571427,0
cone_luz_sem_grafeno_n2_(11.6964_+_113.5i).jpg,113.5,0.3645833333333333,0.21875,0.10416666666666667,0.09375,0.21875,0
cone_luz_sem_grafeno_n2_(11.6964_+_113.6i).jpg,113.6,0.4166666666666667,0.19791666666666666,0.07291666666666667,0.09375,0.21875,0
